"x","y","cell","Grass","Temperate Broadleaf Deciduous Tree","Temperate Needleleaf Deciduous Tree","Temperate Needleleaf Evergreen Tree","NA"
173000,1310000,6839,1,26,18,33,0
181000,1310000,6840,0,36,8,23,0
189000,1310000,6841,0,41,12,43,0
197000,1310000,6842,0,39,12,57,0
205000,1310000,6843,0,34,21,49,0
213000,1310000,6844,1,24,18,73,0
221000,1310000,6845,0,18,15,66,0
229000,1310000,6846,1,37,7,56,0
237000,1310000,6847,0,22,10,64,0
245000,1310000,6848,1,21,17,62,0
253000,1310000,6849,3,20,17,56,0
261000,1310000,6850,0,48,10,28,0
269000,1310000,6851,2,73,5,12,0
277000,1310000,6852,0,34,17,42,0
285000,1310000,6853,1,34,14,35,0
293000,1310000,6854,3,38,13,38,0
301000,1310000,6855,5,29,7,42,0
309000,1310000,6856,2,29,7,54,0
317000,1310000,6857,2,42,10,48,0
325000,1310000,6858,13,19,14,40,0
333000,1310000,6859,3,15,17,54,0
341000,1310000,6860,6,16,14,50,0
349000,1310000,6861,4,21,10,42,0
357000,1310000,6862,2,9,12,59,0
365000,1310000,6863,0,17,7,45,0
373000,1310000,6864,0,15,3,40,0
381000,1310000,6865,3,9,2,15,0
389000,1310000,6866,3,5,3,12,0
397000,1310000,6867,3,5,0,20,0
405000,1310000,6868,0,7,1,18,0
413000,1310000,6869,5,13,0,36,0
421000,1310000,6870,14,24,8,31,0
429000,1310000,6871,1,22,6,42,0
437000,1310000,6872,2,12,8,58,0
445000,1310000,6873,1,2,1,1,0
453000,1310000,6874,1,4,0,8,0
-19000,1302000,7111,28,1,0,0,0
-11000,1302000,7112,59,0,0,0,0
-3000,1302000,7113,38,0,0,0,0
5000,1302000,7114,57,0,0,0,0
13000,1302000,7115,67,2,0,0,0
21000,1302000,7116,65,10,0,0,0
29000,1302000,7117,12,59,0,0,0
37000,1302000,7118,4,62,0,0,0
45000,1302000,7119,14,47,0,0,0
53000,1302000,7120,18,46,0,0,0
61000,1302000,7121,19,52,0,0,0
69000,1302000,7122,9,52,1,0,0
77000,1302000,7123,3,79,4,15,0
85000,1302000,7124,8,52,12,14,0
93000,1302000,7125,6,38,11,20,0
101000,1302000,7126,7,35,13,34,0
109000,1302000,7127,2,46,20,33,0
117000,1302000,7128,6,30,25,34,0
125000,1302000,7129,3,32,16,23,0
133000,1302000,7130,3,26,19,33,0
141000,1302000,7131,2,42,13,33,0
149000,1302000,7132,1,33,18,34,0
157000,1302000,7133,2,31,14,48,0
165000,1302000,7134,0,18,22,61,0
173000,1302000,7135,0,43,15,43,0
181000,1302000,7136,0,40,17,43,0
189000,1302000,7137,1,26,24,36,0
197000,1302000,7138,4,24,20,46,0
205000,1302000,7139,1,35,8,55,0
213000,1302000,7140,3,30,20,64,0
221000,1302000,7141,0,28,23,51,0
229000,1302000,7142,0,37,10,42,0
237000,1302000,7143,0,30,12,37,0
245000,1302000,7144,0,30,14,45,0
253000,1302000,7145,0,25,11,55,0
261000,1302000,7146,0,24,14,58,0
269000,1302000,7147,2,46,6,37,0
277000,1302000,7148,1,50,12,17,0
285000,1302000,7149,2,31,21,44,0
293000,1302000,7150,1,37,13,48,0
301000,1302000,7151,20,22,7,35,0
309000,1302000,7152,16,26,10,33,0
317000,1302000,7153,3,33,6,42,0
325000,1302000,7154,0,22,12,27,0
333000,1302000,7155,0,14,13,52,0
341000,1302000,7156,5,23,6,47,0
349000,1302000,7157,8,20,4,47,0
357000,1302000,7158,4,31,3,53,0
365000,1302000,7159,4,16,18,61,0
373000,1302000,7160,4,23,13,44,0
381000,1302000,7161,6,23,14,37,0
389000,1302000,7162,11,20,5,41,0
397000,1302000,7163,16,17,2,42,0
405000,1302000,7164,3,25,7,44,0
413000,1302000,7165,21,27,4,25,0
421000,1302000,7166,30,27,2,14,0
429000,1302000,7167,26,22,3,27,0
437000,1302000,7168,4,36,10,45,0
445000,1302000,7169,9,25,0,37,0
453000,1302000,7170,11,37,2,22,0
461000,1302000,7171,11,32,0,24,0
469000,1302000,7172,0,28,2,44,0
477000,1302000,7173,0,19,0,39,0
485000,1302000,7174,1,18,1,34,0
493000,1302000,7175,2,5,4,27,0
-19000,1294000,7407,26,5,0,0,0
-11000,1294000,7408,60,0,0,0,0
-3000,1294000,7409,10,0,0,0,0
5000,1294000,7410,73,0,0,0,0
13000,1294000,7411,77,1,0,0,0
21000,1294000,7412,59,20,0,0,0
29000,1294000,7413,19,60,0,0,0
37000,1294000,7414,32,41,0,0,0
45000,1294000,7415,55,17,0,0,0
53000,1294000,7416,50,23,0,0,0
61000,1294000,7417,58,8,0,0,0
69000,1294000,7418,6,58,2,1,0
77000,1294000,7419,1,63,12,12,0
85000,1294000,7420,5,44,6,7,0
93000,1294000,7421,3,34,13,31,0
101000,1294000,7422,2,21,10,47,0
109000,1294000,7423,4,31,2,49,0
117000,1294000,7424,7,32,2,46,0
125000,1294000,7425,8,30,12,31,0
133000,1294000,7426,1,35,16,20,0
141000,1294000,7427,0,32,16,32,0
149000,1294000,7428,1,26,12,43,0
157000,1294000,7429,1,33,17,38,0
165000,1294000,7430,0,27,25,50,0
173000,1294000,7431,0,34,25,41,0
181000,1294000,7432,0,27,29,40,0
189000,1294000,7433,1,33,25,43,0
197000,1294000,7434,4,22,20,39,0
205000,1294000,7435,1,31,24,32,0
213000,1294000,7436,9,34,19,51,0
221000,1294000,7437,0,27,19,58,0
229000,1294000,7438,0,22,27,51,0
237000,1294000,7439,1,28,26,32,0
245000,1294000,7440,0,23,20,53,0
253000,1294000,7441,0,24,8,56,0
261000,1294000,7442,0,27,12,63,0
269000,1294000,7443,2,41,5,45,0
277000,1294000,7444,2,38,12,23,0
285000,1294000,7445,4,29,24,29,0
293000,1294000,7446,2,29,18,40,0
301000,1294000,7447,0,27,26,45,0
309000,1294000,7448,0,19,17,49,0
317000,1294000,7449,6,19,9,25,0
325000,1294000,7450,6,13,5,10,0
333000,1294000,7451,4,26,6,43,0
341000,1294000,7452,3,33,6,51,0
349000,1294000,7453,2,36,10,49,0
357000,1294000,7454,0,29,11,49,0
365000,1294000,7455,9,28,8,39,0
373000,1294000,7456,0,20,5,59,0
381000,1294000,7457,1,17,10,51,0
389000,1294000,7458,8,14,8,51,0
397000,1294000,7459,9,21,13,46,0
405000,1294000,7460,18,28,8,40,0
413000,1294000,7461,14,38,7,29,0
421000,1294000,7462,33,30,2,13,0
429000,1294000,7463,40,31,3,12,0
437000,1294000,7464,8,36,1,42,0
445000,1294000,7465,0,24,5,48,0
453000,1294000,7466,1,36,3,40,0
461000,1294000,7467,2,38,3,40,0
469000,1294000,7468,0,23,14,56,0
477000,1294000,7469,0,36,7,48,0
485000,1294000,7470,2,36,3,36,0
493000,1294000,7471,2,28,12,43,0
501000,1294000,7472,0,8,9,18,0
509000,1294000,7473,0,2,0,7,0
517000,1294000,7474,0,5,1,10,0
525000,1294000,7475,1,2,0,3,0
-19000,1286000,7703,28,4,0,0,0
-11000,1286000,7704,46,1,0,0,0
-3000,1286000,7705,56,0,0,0,0
5000,1286000,7706,72,0,0,0,0
13000,1286000,7707,73,0,0,0,0
21000,1286000,7708,74,0,0,0,0
29000,1286000,7709,50,21,0,0,0
37000,1286000,7710,51,24,0,0,0
45000,1286000,7711,69,1,0,0,0
53000,1286000,7712,70,2,0,0,0
61000,1286000,7713,25,33,2,0,0
69000,1286000,7714,2,54,8,4,0
77000,1286000,7715,7,45,16,25,0
85000,1286000,7716,1,42,6,42,0
93000,1286000,7717,1,39,12,30,0
101000,1286000,7718,1,36,19,38,0
109000,1286000,7719,0,45,7,41,0
117000,1286000,7720,2,5,8,62,0
125000,1286000,7721,2,11,10,52,0
133000,1286000,7722,3,21,2,48,0
141000,1286000,7723,2,21,17,41,0
149000,1286000,7724,2,28,21,38,0
157000,1286000,7725,3,26,15,44,0
165000,1286000,7726,0,24,31,25,0
173000,1286000,7727,0,19,25,40,0
181000,1286000,7728,3,29,17,28,0
189000,1286000,7729,0,32,16,23,0
197000,1286000,7730,1,33,16,25,0
205000,1286000,7731,1,36,9,34,0
213000,1286000,7732,1,46,7,44,0
221000,1286000,7733,0,21,11,44,0
229000,1286000,7734,1,25,12,50,0
237000,1286000,7735,1,16,25,44,0
245000,1286000,7736,0,20,19,46,0
253000,1286000,7737,0,11,8,69,0
261000,1286000,7738,1,25,10,64,0
269000,1286000,7739,0,17,8,71,0
277000,1286000,7740,0,25,22,53,0
285000,1286000,7741,0,35,22,47,0
293000,1286000,7742,2,40,11,42,0
301000,1286000,7743,2,32,4,56,0
309000,1286000,7744,0,15,16,57,0
317000,1286000,7745,4,26,11,42,0
325000,1286000,7746,2,20,10,46,0
333000,1286000,7747,1,16,15,59,0
341000,1286000,7748,8,24,4,43,0
349000,1286000,7749,5,26,9,34,0
357000,1286000,7750,1,19,16,54,0
365000,1286000,7751,5,31,18,41,0
373000,1286000,7752,4,16,14,53,0
381000,1286000,7753,14,7,10,49,0
389000,1286000,7754,3,26,12,50,0
397000,1286000,7755,4,21,19,56,0
405000,1286000,7756,3,29,10,55,0
413000,1286000,7757,2,35,17,44,0
421000,1286000,7758,15,44,9,19,0
429000,1286000,7759,20,29,4,35,0
437000,1286000,7760,4,39,2,41,0
445000,1286000,7761,1,26,6,44,0
453000,1286000,7762,0,38,5,57,0
461000,1286000,7763,1,35,3,47,0
469000,1286000,7764,0,31,5,57,0
477000,1286000,7765,0,32,6,51,0
485000,1286000,7766,0,33,14,53,0
493000,1286000,7767,0,43,3,51,0
501000,1286000,7768,1,31,16,52,0
509000,1286000,7769,0,16,3,16,0
517000,1286000,7770,0,4,1,5,0
525000,1286000,7771,0,11,3,16,0
533000,1286000,7772,0,0,0,1,0
-19000,1278000,7999,45,7,0,0,0
-11000,1278000,8000,65,0,0,0,0
-3000,1278000,8001,66,1,0,0,0
5000,1278000,8002,71,0,0,0,0
13000,1278000,8003,76,0,0,0,0
21000,1278000,8004,68,6,0,0,0
29000,1278000,8005,63,11,0,0,0
37000,1278000,8006,68,5,0,0,0
45000,1278000,8007,70,4,0,0,0
53000,1278000,8008,68,2,0,0,0
61000,1278000,8009,14,45,0,0,0
69000,1278000,8010,0,53,14,2,0
77000,1278000,8011,1,35,20,30,0
85000,1278000,8012,0,44,17,28,0
93000,1278000,8013,3,40,7,38,0
101000,1278000,8014,3,50,8,24,0
109000,1278000,8015,1,14,14,56,0
117000,1278000,8016,3,15,11,53,0
125000,1278000,8017,4,6,5,55,0
133000,1278000,8018,4,18,2,30,0
141000,1278000,8019,0,28,7,42,0
149000,1278000,8020,4,26,14,25,0
157000,1278000,8021,2,36,12,20,0
165000,1278000,8022,0,31,22,35,0
173000,1278000,8023,2,19,26,38,0
181000,1278000,8024,3,20,18,43,0
189000,1278000,8025,3,8,10,48,0
197000,1278000,8026,0,26,12,26,0
205000,1278000,8027,0,32,13,32,0
213000,1278000,8028,0,31,16,51,0
221000,1278000,8029,0,28,7,44,0
229000,1278000,8030,3,31,10,41,0
237000,1278000,8031,1,24,15,52,0
245000,1278000,8032,0,11,16,47,0
253000,1278000,8033,0,34,14,49,0
261000,1278000,8034,0,24,20,37,0
269000,1278000,8035,2,17,4,48,0
277000,1278000,8036,0,25,12,56,0
285000,1278000,8037,2,28,11,62,0
293000,1278000,8038,2,30,11,52,0
301000,1278000,8039,0,28,17,61,0
309000,1278000,8040,7,17,19,34,0
317000,1278000,8041,1,41,14,37,0
325000,1278000,8042,2,30,15,58,0
333000,1278000,8043,1,26,14,56,0
341000,1278000,8044,0,19,23,48,0
349000,1278000,8045,1,23,6,47,0
357000,1278000,8046,5,20,11,52,0
365000,1278000,8047,2,11,14,53,0
373000,1278000,8048,1,19,12,64,0
381000,1278000,8049,5,13,20,57,0
389000,1278000,8050,0,17,14,58,0
397000,1278000,8051,7,25,17,47,0
405000,1278000,8052,1,39,13,44,0
413000,1278000,8053,2,28,14,42,0
421000,1278000,8054,5,32,13,38,0
429000,1278000,8055,15,16,10,48,0
437000,1278000,8056,3,15,3,63,0
445000,1278000,8057,0,36,8,46,0
453000,1278000,8058,0,25,1,66,0
461000,1278000,8059,0,32,2,52,0
469000,1278000,8060,0,35,9,52,0
477000,1278000,8061,0,31,5,65,0
485000,1278000,8062,0,26,6,62,0
493000,1278000,8063,0,31,3,51,0
501000,1278000,8064,0,34,4,47,0
509000,1278000,8065,3,6,0,13,0
-19000,1270000,8295,55,16,0,0,0
-11000,1270000,8296,61,7,0,0,0
-3000,1270000,8297,69,2,0,0,0
5000,1270000,8298,72,7,0,0,0
13000,1270000,8299,70,5,0,0,0
21000,1270000,8300,41,32,0,0,0
29000,1270000,8301,20,49,0,0,0
37000,1270000,8302,42,31,0,0,0
45000,1270000,8303,63,6,0,0,0
53000,1270000,8304,65,7,0,0,0
61000,1270000,8305,26,36,1,2,0
69000,1270000,8306,2,55,8,15,0
77000,1270000,8307,0,20,26,43,0
85000,1270000,8308,0,37,15,25,0
93000,1270000,8309,2,24,22,24,0
101000,1270000,8310,8,52,12,29,0
109000,1270000,8311,1,16,16,57,0
117000,1270000,8312,3,22,9,47,0
125000,1270000,8313,4,28,3,42,0
133000,1270000,8314,0,39,1,50,0
141000,1270000,8315,1,17,4,38,0
149000,1270000,8316,0,17,4,33,0
157000,1270000,8317,1,20,9,32,0
165000,1270000,8318,1,33,21,35,0
173000,1270000,8319,7,11,16,9,0
181000,1270000,8320,3,7,10,5,0
189000,1270000,8321,8,18,12,33,0
197000,1270000,8322,2,19,17,22,0
205000,1270000,8323,2,11,20,15,0
213000,1270000,8324,1,18,21,50,0
221000,1270000,8325,0,32,3,32,0
229000,1270000,8326,3,38,9,35,0
237000,1270000,8327,5,32,11,38,0
245000,1270000,8328,1,23,14,49,0
253000,1270000,8329,0,22,20,53,0
261000,1270000,8330,0,29,31,32,0
269000,1270000,8331,0,18,16,52,0
277000,1270000,8332,0,29,5,54,0
285000,1270000,8333,0,32,19,52,0
293000,1270000,8334,1,25,18,49,0
301000,1270000,8335,0,17,11,55,0
309000,1270000,8336,0,27,19,46,0
317000,1270000,8337,0,43,13,35,0
325000,1270000,8338,3,21,26,45,0
333000,1270000,8339,0,25,21,48,0
341000,1270000,8340,0,22,27,48,0
349000,1270000,8341,0,42,15,49,0
357000,1270000,8342,0,25,17,62,0
365000,1270000,8343,1,9,16,63,0
373000,1270000,8344,5,20,10,57,0
381000,1270000,8345,8,22,4,61,0
389000,1270000,8346,11,22,9,53,0
397000,1270000,8347,12,18,17,59,0
405000,1270000,8348,5,18,12,48,0
413000,1270000,8349,7,28,4,47,0
421000,1270000,8350,8,30,2,44,0
429000,1270000,8351,3,23,5,59,0
437000,1270000,8352,0,29,5,55,0
445000,1270000,8353,0,29,8,57,0
453000,1270000,8354,1,21,2,69,0
461000,1270000,8355,0,31,1,65,0
469000,1270000,8356,0,30,4,60,0
477000,1270000,8357,0,19,0,47,0
485000,1270000,8358,0,13,0,41,0
493000,1270000,8359,0,10,2,20,0
501000,1270000,8360,0,2,0,0,0
-27000,1262000,8590,2,5,0,0,0
-19000,1262000,8591,77,0,0,0,0
-11000,1262000,8592,80,1,0,0,0
-3000,1262000,8593,79,0,0,0,0
5000,1262000,8594,71,0,0,0,0
13000,1262000,8595,62,0,0,0,0
21000,1262000,8596,2,1,0,0,0
29000,1262000,8597,52,17,0,0,0
37000,1262000,8598,67,3,0,0,0
45000,1262000,8599,73,0,0,0,0
53000,1262000,8600,48,17,0,0,0
61000,1262000,8601,1,54,6,8,0
69000,1262000,8602,3,53,8,11,0
77000,1262000,8603,0,60,6,25,0
85000,1262000,8604,0,25,18,41,0
93000,1262000,8605,7,31,5,53,0
101000,1262000,8606,4,45,8,52,0
109000,1262000,8607,2,40,5,48,0
117000,1262000,8608,3,27,7,48,0
125000,1262000,8609,2,50,6,21,0
133000,1262000,8610,2,32,9,50,0
141000,1262000,8611,1,24,3,52,0
149000,1262000,8612,2,11,1,24,0
157000,1262000,8613,0,15,4,51,0
165000,1262000,8614,3,11,7,52,0
173000,1262000,8615,0,1,1,3,0
181000,1262000,8616,2,5,6,17,0
189000,1262000,8617,7,9,10,27,0
197000,1262000,8618,6,19,38,21,0
205000,1262000,8619,3,21,23,43,0
213000,1262000,8620,1,28,26,44,0
221000,1262000,8621,0,40,4,32,0
229000,1262000,8622,2,40,9,29,0
237000,1262000,8623,3,40,8,40,0
245000,1262000,8624,0,37,11,43,0
253000,1262000,8625,1,22,19,50,0
261000,1262000,8626,0,30,15,57,0
269000,1262000,8627,1,25,11,57,0
277000,1262000,8628,0,26,10,52,0
285000,1262000,8629,4,39,6,60,0
293000,1262000,8630,1,40,5,57,0
301000,1262000,8631,0,24,7,69,0
309000,1262000,8632,0,42,9,50,0
317000,1262000,8633,0,40,18,39,0
325000,1262000,8634,0,41,5,41,0
333000,1262000,8635,6,36,7,45,0
341000,1262000,8636,14,25,9,41,0
349000,1262000,8637,13,11,10,40,0
357000,1262000,8638,2,11,9,65,0
365000,1262000,8639,2,8,29,43,0
373000,1262000,8640,1,10,16,54,0
381000,1262000,8641,2,22,15,54,0
389000,1262000,8642,3,36,3,51,0
397000,1262000,8643,4,30,3,50,0
405000,1262000,8644,2,32,14,48,0
413000,1262000,8645,1,36,2,41,0
421000,1262000,8646,0,19,5,55,0
429000,1262000,8647,0,10,0,26,0
437000,1262000,8648,0,13,0,28,0
445000,1262000,8649,2,43,0,58,0
453000,1262000,8650,0,36,0,40,0
461000,1262000,8651,0,6,0,15,0
469000,1262000,8652,0,3,0,1,0
-27000,1254000,8886,5,2,0,0,0
-19000,1254000,8887,71,4,0,0,0
-11000,1254000,8888,74,0,0,0,0
-3000,1254000,8889,75,0,0,0,0
5000,1254000,8890,74,0,0,0,0
13000,1254000,8891,80,5,0,0,0
21000,1254000,8892,65,0,0,0,0
29000,1254000,8893,72,3,0,0,0
37000,1254000,8894,74,0,0,0,0
45000,1254000,8895,75,2,0,0,0
53000,1254000,8896,19,53,3,1,0
61000,1254000,8897,4,42,12,16,0
69000,1254000,8898,0,47,4,21,0
77000,1254000,8899,0,52,2,34,0
85000,1254000,8900,0,28,3,53,0
93000,1254000,8901,5,33,6,45,0
101000,1254000,8902,3,24,9,59,0
109000,1254000,8903,2,26,10,47,0
117000,1254000,8904,1,7,17,53,0
125000,1254000,8905,1,40,6,36,0
133000,1254000,8906,3,34,6,47,0
141000,1254000,8907,1,49,3,41,0
149000,1254000,8908,0,30,5,32,0
157000,1254000,8909,0,44,5,37,0
165000,1254000,8910,4,30,5,37,0
173000,1254000,8911,3,11,21,38,0
181000,1254000,8912,4,12,25,32,0
189000,1254000,8913,1,8,26,43,0
197000,1254000,8914,5,11,15,35,0
205000,1254000,8915,0,36,26,56,0
213000,1254000,8916,1,27,12,25,0
221000,1254000,8917,0,38,12,22,0
229000,1254000,8918,2,33,3,29,0
237000,1254000,8919,1,28,23,44,0
245000,1254000,8920,5,35,11,35,0
253000,1254000,8921,3,43,14,39,0
261000,1254000,8922,0,49,11,47,0
269000,1254000,8923,0,48,10,38,0
277000,1254000,8924,0,32,14,46,0
285000,1254000,8925,3,26,24,60,0
293000,1254000,8926,0,28,23,49,0
301000,1254000,8927,0,40,15,48,0
309000,1254000,8928,0,44,9,48,0
317000,1254000,8929,2,34,15,41,0
325000,1254000,8930,0,52,13,36,0
333000,1254000,8931,4,35,17,33,0
341000,1254000,8932,9,21,14,50,0
349000,1254000,8933,3,20,16,58,0
357000,1254000,8934,0,12,10,49,0
365000,1254000,8935,2,4,28,50,0
373000,1254000,8936,1,8,19,66,0
381000,1254000,8937,0,20,17,54,0
389000,1254000,8938,0,27,10,51,0
397000,1254000,8939,0,26,15,53,0
405000,1254000,8940,0,37,8,55,0
413000,1254000,8941,1,45,4,39,0
421000,1254000,8942,0,35,3,63,0
429000,1254000,8943,0,33,1,57,0
437000,1254000,8944,0,10,0,27,0
445000,1254000,8945,0,1,0,7,0
-27000,1246000,9182,9,6,0,0,0
-19000,1246000,9183,72,3,0,0,0
-11000,1246000,9184,75,0,0,0,0
-3000,1246000,9185,71,0,0,0,0
5000,1246000,9186,81,0,0,0,0
13000,1246000,9187,73,0,0,0,0
21000,1246000,9188,73,2,0,0,0
29000,1246000,9189,71,0,0,0,0
37000,1246000,9190,66,0,0,0,0
45000,1246000,9191,63,6,0,0,0
53000,1246000,9192,5,55,0,0,0
61000,1246000,9193,2,48,8,24,0
69000,1246000,9194,0,36,12,31,0
77000,1246000,9195,0,39,7,38,0
85000,1246000,9196,0,17,1,62,0
93000,1246000,9197,4,31,8,42,0
101000,1246000,9198,0,35,6,51,0
109000,1246000,9199,0,29,13,45,0
117000,1246000,9200,0,30,5,40,0
125000,1246000,9201,1,41,11,45,0
133000,1246000,9202,0,23,12,37,0
141000,1246000,9203,3,32,13,32,0
149000,1246000,9204,0,22,16,29,0
157000,1246000,9205,2,28,8,27,0
165000,1246000,9206,6,16,9,15,0
173000,1246000,9207,0,12,31,11,0
181000,1246000,9208,1,18,31,16,0
189000,1246000,9209,5,25,27,18,0
197000,1246000,9210,7,28,8,39,0
205000,1246000,9211,7,13,28,23,0
213000,1246000,9212,5,26,10,40,0
221000,1246000,9213,1,30,14,30,0
229000,1246000,9214,1,33,15,39,0
237000,1246000,9215,0,42,14,39,0
245000,1246000,9216,1,36,12,42,0
253000,1246000,9217,1,44,2,39,0
261000,1246000,9218,0,26,18,50,0
269000,1246000,9219,0,29,7,49,0
277000,1246000,9220,0,25,25,57,0
285000,1246000,9221,0,17,30,39,0
293000,1246000,9222,0,20,41,36,0
301000,1246000,9223,0,20,34,41,0
309000,1246000,9224,0,21,24,42,0
317000,1246000,9225,0,18,13,52,0
325000,1246000,9226,0,32,26,38,0
333000,1246000,9227,0,36,26,48,0
341000,1246000,9228,1,28,9,48,0
349000,1246000,9229,0,22,13,51,0
357000,1246000,9230,0,16,4,51,0
365000,1246000,9231,0,12,15,58,0
373000,1246000,9232,1,15,14,58,0
381000,1246000,9233,0,25,23,55,0
389000,1246000,9234,0,17,18,58,0
397000,1246000,9235,0,18,12,65,0
405000,1246000,9236,0,29,1,65,0
413000,1246000,9237,0,38,4,57,0
421000,1246000,9238,1,25,3,53,0
429000,1246000,9239,0,3,0,9,0
-27000,1238000,9478,0,7,0,0,0
-19000,1238000,9479,73,2,0,0,0
-11000,1238000,9480,72,5,0,0,0
-3000,1238000,9481,67,0,0,0,0
5000,1238000,9482,87,0,0,0,0
13000,1238000,9483,73,3,0,0,0
21000,1238000,9484,69,1,0,0,0
29000,1238000,9485,74,0,0,0,0
37000,1238000,9486,65,0,0,0,0
45000,1238000,9487,43,22,0,0,0
53000,1238000,9488,2,55,2,2,0
61000,1238000,9489,1,53,1,16,0
69000,1238000,9490,2,29,5,34,0
77000,1238000,9491,0,39,8,44,0
85000,1238000,9492,0,13,6,50,0
93000,1238000,9493,5,23,22,38,0
101000,1238000,9494,1,38,5,42,0
109000,1238000,9495,0,37,2,53,0
117000,1238000,9496,0,28,0,49,0
125000,1238000,9497,0,38,3,54,0
133000,1238000,9498,1,26,4,38,0
141000,1238000,9499,0,28,5,24,0
149000,1238000,9500,0,11,1,14,0
157000,1238000,9501,0,3,1,0,0
165000,1238000,9502,0,10,8,0,0
173000,1238000,9503,4,21,25,28,0
181000,1238000,9504,0,25,24,43,0
189000,1238000,9505,0,16,13,35,0
197000,1238000,9506,0,27,15,56,0
205000,1238000,9507,4,39,11,32,0
213000,1238000,9508,5,26,16,34,0
221000,1238000,9509,0,35,6,31,0
229000,1238000,9510,1,49,9,30,0
237000,1238000,9511,0,39,12,28,0
245000,1238000,9512,0,31,10,44,0
253000,1238000,9513,0,27,5,51,0
261000,1238000,9514,0,36,11,51,0
269000,1238000,9515,0,21,31,45,0
277000,1238000,9516,0,21,39,37,0
285000,1238000,9517,2,6,45,29,0
293000,1238000,9518,3,22,19,34,0
301000,1238000,9519,9,14,16,30,0
309000,1238000,9520,5,22,24,34,0
317000,1238000,9521,1,25,20,38,0
325000,1238000,9522,0,29,21,40,0
333000,1238000,9523,0,30,17,37,0
341000,1238000,9524,0,27,19,54,0
349000,1238000,9525,1,27,23,44,0
357000,1238000,9526,0,21,16,60,0
365000,1238000,9527,0,30,21,60,0
373000,1238000,9528,0,17,19,58,0
381000,1238000,9529,0,41,17,38,0
389000,1238000,9530,0,20,12,64,0
397000,1238000,9531,0,42,4,52,0
405000,1238000,9532,0,40,3,63,0
413000,1238000,9533,0,24,0,32,0
421000,1238000,9534,0,1,0,3,0
-27000,1230000,9774,19,2,0,0,0
-19000,1230000,9775,73,0,0,0,0
-11000,1230000,9776,74,2,0,0,0
-3000,1230000,9777,68,2,0,0,0
5000,1230000,9778,75,1,0,0,0
13000,1230000,9779,70,0,0,0,0
21000,1230000,9780,67,3,0,0,0
29000,1230000,9781,60,0,0,0,0
37000,1230000,9782,58,0,0,0,0
45000,1230000,9783,47,22,3,0,0
53000,1230000,9784,5,46,9,2,0
61000,1230000,9785,3,36,8,20,0
69000,1230000,9786,6,33,10,37,0
77000,1230000,9787,3,38,8,44,0
85000,1230000,9788,12,8,10,52,0
93000,1230000,9789,1,20,11,43,0
101000,1230000,9790,1,19,9,60,0
109000,1230000,9791,0,12,8,48,0
117000,1230000,9792,0,16,1,51,0
125000,1230000,9793,0,30,0,58,0
133000,1230000,9794,2,33,2,51,0
141000,1230000,9795,1,38,4,33,0
149000,1230000,9796,3,19,9,24,0
157000,1230000,9797,0,2,0,0,0
165000,1230000,9798,1,6,1,2,0
173000,1230000,9799,2,30,20,34,0
181000,1230000,9800,3,23,19,32,0
189000,1230000,9801,1,41,8,37,0
197000,1230000,9802,0,33,15,43,0
205000,1230000,9803,0,54,3,41,0
213000,1230000,9804,1,49,6,25,0
221000,1230000,9805,0,42,2,9,0
229000,1230000,9806,1,37,5,41,0
237000,1230000,9807,0,27,22,40,0
245000,1230000,9808,0,34,17,58,0
253000,1230000,9809,0,49,6,34,0
261000,1230000,9810,1,43,18,32,0
269000,1230000,9811,0,9,58,18,0
277000,1230000,9812,0,22,34,44,0
285000,1230000,9813,3,24,33,42,0
293000,1230000,9814,0,6,55,13,0
301000,1230000,9815,0,24,33,32,0
309000,1230000,9816,4,23,22,44,0
317000,1230000,9817,4,18,17,48,0
325000,1230000,9818,3,25,19,43,0
333000,1230000,9819,0,28,18,48,0
341000,1230000,9820,0,36,19,42,0
349000,1230000,9821,1,29,11,50,0
357000,1230000,9822,2,12,26,64,0
365000,1230000,9823,0,17,18,57,0
373000,1230000,9824,0,27,13,52,0
381000,1230000,9825,0,30,10,65,0
389000,1230000,9826,3,41,6,54,0
397000,1230000,9827,0,49,5,44,0
405000,1230000,9828,0,17,0,19,0
-27000,1222000,10070,37,0,0,0,0
-19000,1222000,10071,74,0,0,0,0
-11000,1222000,10072,73,0,0,0,0
-3000,1222000,10073,73,0,0,0,0
5000,1222000,10074,72,2,0,0,0
13000,1222000,10075,58,7,0,0,0
21000,1222000,10076,31,31,0,0,0
29000,1222000,10077,41,20,0,0,0
37000,1222000,10078,46,11,0,0,0
45000,1222000,10079,10,42,6,0,0
53000,1222000,10080,3,49,5,2,0
61000,1222000,10081,2,29,8,10,0
69000,1222000,10082,3,41,16,15,0
77000,1222000,10083,2,23,19,24,0
85000,1222000,10084,5,15,9,60,0
93000,1222000,10085,5,4,2,71,0
101000,1222000,10086,5,7,7,73,0
109000,1222000,10087,5,6,2,56,0
117000,1222000,10088,11,15,1,44,0
125000,1222000,10089,5,21,0,49,0
133000,1222000,10090,4,42,5,44,0
141000,1222000,10091,1,32,1,34,0
149000,1222000,10092,0,35,11,35,0
157000,1222000,10093,0,40,4,27,0
165000,1222000,10094,4,34,1,26,0
173000,1222000,10095,10,33,2,25,0
181000,1222000,10096,8,34,8,23,0
189000,1222000,10097,0,31,9,38,0
